Time (ns);[3Fe-4S]+ exp1;[3Fe-4S]+ exp2;[3Fe-4S]+ exp3;[4Fe-4S]2+ exp1;[4Fe-4S]2+ exp2;[4Fe-4S]2+ exp3;[4Fe-4S]2+ exp4;[4Fe-4S]2+ exp5;[4Fe-4S]2+ exp6
878;87.6946;120.574;102.8827;51.8486;53.2755;22.2124;31.8601;58.3119;27.5962
878.5;92.7876;110.314;115.4231;57.6195;43.8215;37.3755;25.1874;61.1685;24.6203
879;94.0698;107.5865;102.2666;55.6631;44.5179;33.3197;31.0674;58.0338;39.53
879.5;86.1159;102.1915;108.7681;53.4857;53.2869;36.9806;31.4487;52.436;27.6384
880;94.4539;102.2124;108.8941;54.1818;41.7314;42.961;29.5566;42.5346;32.7083
880.5;100.0312;130.0268;103.1152;54.9581;67.9791;41.0153;31.2338;60.3051;22.6954
881;102.8641;113.8422;109.5529;51.5421;52.699;43.5587;30.5257;56.5534;25.6789
881.5;100.2822;113.3755;100.4703;52.5064;63.9196;43.9986;25.2341;44.6417;22.2767
882;101.0377;99.5085;111.6837;52.0519;45.8537;45.7778;36.3896;47.2964;26.4648
882.5;102.4928;117.9526;93.5222;68.9858;59.4788;51.0968;29.3026;48.9491;26.4269
883;90.1664;121.0757;113.6972;56.7274;63.6987;45.2564;33.6804;64.1657;32.7277
883.5;91.9236;115.8766;109.7182;65.3721;65.2515;39.8895;33.276;50.8388;25.7489
884;95.7143;98.5366;97.9701;45.6671;70.261;36.2244;28.1418;60.2882;37.8296
884.5;96.0804;124.5423;109.4446;62.8551;60.6683;43.3705;32.4468;52.3504;27.5768
885;91.6416;106.5841;99.0985;58.4922;51.3947;37.206;25.2041;62.6003;23.4952
885.5;95.3815;119.903;121.0526;59.5315;57.1705;40.8475;32.4335;62.1462;34.2381
886;94.8889;121.3156;112.7896;57.4809;48.4425;37.9556;21.7528;64.3207;27.3093
886.5;83.9238;124.2872;114.9818;54.5568;55.0726;36.5518;32.7846;67.8395;47.1226
887;81.6307;115.0321;103.5649;54.0304;73.7429;34.5005;32.3478;57.5776;41.7403
887.5;102.9146;112.8148;103.4693;69.0203;62.4936;29.2416;25.8243;48.5402;48.9687
888;102.4141;112.2978;118.916;59.4401;59.2668;35.7703;20.8596;49.2608;31.7961
888.5;87.2688;133.2532;117.2506;59.9393;53.2986;33.9877;19.2894;57.2915;29.4952
889;91.5091;109.7756;121.9031;70.8329;66.1665;26.1882;28.203;55.6392;26.7372
889.5;77.3411;99.0906;111.5477;69.6873;53.014;52.475;30.5932;54.4987;18.8698
890;88.1052;105.845;123.1897;57.4975;71.2925;28.1208;34.0779;53.13;35.904
890.5;86.4707;98.357;108.2702;57.293;61.2498;34.0311;36.6547;58.2564;35.3608
891;81.6976;107.2077;111.5425;62.8935;71.4882;38.5516;43.2184;55.0909;37.9261
891.5;75.0615;108.8647;113.2613;57.3536;62.6455;36.1509;40.1257;53.6087;33.8221
892;90.0607;129.0493;123.6319;54.8908;55.7059;37.8413;32.479;58.7195;33.8311
892.5;77.9735;105.5939;108.6808;56.2394;52.8332;31.2934;46.3695;54.184;38.507
893;96.3023;107.823;124.089;61.8435;55.0918;30.8128;31.8166;53.1349;31.4901
893.5;94.6401;109.605;122.5656;57.1732;46.0111;39.0882;23.8037;56.1877;32.9056
894;90.3397;99.6484;106.0432;61.0651;57.9717;38.5603;24.4227;43.9861;33.4543
894.5;106.4616;112.2255;116.3887;64.4814;46.3479;38.8798;47.1289;49.873;28.6616
895;91.9155;109.3018;96.5868;48.4964;52.2763;34.5124;23.1927;62.9608;37.9314
895.5;108.4481;108.6725;107.7988;66.6152;50.3524;45.391;37.9529;46.9714;28.8478
896;99.1395;104.7834;126.4451;47.2057;49.6417;40.6773;35.8805;56.6778;36.0324
896.5;88.855;111.2831;125.7447;53.0307;50.2632;48.052;29.5108;50.6769;39.0386
897;101.7735;104.184;118.4882;45.4055;42.2533;45.2051;36.1548;60.8272;37.1101
897.5;105.9245;110.7274;122.1005;44.9336;48.9298;36.1915;46.9478;51.1689;30.5137
898;90.3037;111.5779;115.0894;32.8386;43.2095;39.9196;21.5448;51.3766;29.3191
898.5;82.3097;113.1014;105.3458;53.2258;47.8151;43.9163;32.015;55.4129;36.8704
899;101.0613;117.7769;111.1215;47.3095;56.7275;35.1928;28.7728;58.0124;42.2558
899.5;89.9299;117.5707;111.1568;42.8288;57.8244;43.1978;39.0998;64.5956;27.0602
900;89.9942;100.2731;114.8921;38.9737;49.4292;32.7407;25.8967;58.222;27.94
